produto_id,descricao_produto,codigo_produto,codigo_barra,ncm_original,cest_original,classificacao_id,ncm_classificado,cest_classificado,confianca_consolidada,justificativa,consultas_agentes,tempo_processamento_ms,sistema
11884,"XULTOPHY 3,6 MG ML C 1 SIST APL",000000000004009572,7897705202364,30043929,1300401,566,30049099,13.001.00,0.98,"Produto analisado: XULTOPHY 3,6 MG ML C 1 SIST APL. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma",3,18,unified_sqlite_complete
3265,XO FEBRE COMPRESSAS 4UN REF LIKLUC,000000000006015453,751320866073,30051090,1301100,567,30049099,13.001.00,0.95,Produto analisado: XO FEBRE COMPRESSAS 4UN REF LIKLUC. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,6,unified_sqlite_complete
18999,XO FEBRE COMPRESSAS 4UN REF LIKLUC,6015453,751320866073,30051090,1301100,568,30049099,13.001.00,0.95,Produto analisado: XO FEBRE COMPRESSAS 4UN REF LIKLUC. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
15986,XIGDUO XR 5MG/1000MG C/60CP (AST),4006071,5000456028370,30049049,1300401,569,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 5MG/1000MG C/60CP (AST). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
7883,XIGDUO XR 5MG/1000MG C/60CP (AST),000000000004006071,5000456028370,30049049,1300401,570,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 5MG/1000MG C/60CP (AST). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
538,XIGDUO XR 5+1000MG CX 60CP (ATZ),000000000004006071,5000456028370,30049049,1300401,571,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 5+1000MG CX 60CP (ATZ). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
13729,XIGDUO XR 5-1000MG CX 60CP (ATZ),000000000004006071,5000456028370,30049049,1300401,572,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 5-1000MG CX 60CP (ATZ). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
15535,XIGDUO XR 10MG/1000MG C/30CP (AST),4002563,5000456028387,30049049,1300401,573,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 10MG/1000MG C/30CP (AST). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
6812,XIGDUO XR 10MG/1000MG C/30CP (AST),000000000004002563,5000456028387,30049049,1300401,574,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 10MG/1000MG C/30CP (AST). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
2633,XIGDUO XR 10+1000MG CX 30CP (ATZ),000000000004002563,5000456028387,30044990,1300401,575,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 10+1000MG CX 30CP (ATZ). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
13616,XIGDUO XR 10-1000MG CX 30CP (ATZ),000000000004002563,5000456028387,30044990,1300401,576,30049099,13.001.00,0.98,Produto analisado: XIGDUO XR 10-1000MG CX 30CP (ATZ). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
7828,XEFO 8MG C/30CP (BLB),000000000004005687,7896112421498,30049079,1300401,577,30049099,13.001.00,0.98,Produto analisado: XEFO 8MG C/30CP (BLB). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
879,XAROPE VICK 16MG ML 100 ML,000000000004022617,7500435209786,30049099,1300401,578,30049099,13.001.00,0.98,Produto analisado: XAROPE VICK 16MG ML 100 ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
15215,XAROPE GUACO S/ACUCAR FRASCO 150ML,4001174,7898133131837,30039019,1300401,579,30049099,13.001.00,0.98,Produto analisado: XAROPE GUACO S/ACUCAR FRASCO 150ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
5214,XAROPE GUACO S/ACUCAR FRASCO 150ML,000000000004001174,7898133131837,30049099,1300401,580,30049099,13.001.00,0.98,Produto analisado: XAROPE GUACO S/ACUCAR FRASCO 150ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
623,XAROPE DE GUACO S/ACUCAR 100ML (NTL),000000000004009606,7899470802961,30049099,1300401,581,30049099,13.001.00,0.98,Produto analisado: XAROPE DE GUACO S/ACUCAR 100ML (NTL). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
13657,XARELTO 20MG CX 28CP (PBM) (BAY),000000000004003695,7891106907064,30049079,1300401,582,30049099,13.001.00,0.98,Produto analisado: XARELTO 20MG CX 28CP (PBM) (BAY). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
7647,XARELTO 20MG C/28CP BAYER (PBM),000000000004003695,7891106907064,30049079,1300401,583,30049099,13.001.00,0.98,Produto analisado: XARELTO 20MG C/28CP BAYER (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
11063,XARELTO 20MG C/14CP (PBM),000000000004000360,7891106907057,30049079,1300401,584,30049099,13.001.00,0.98,Produto analisado: XARELTO 20MG C/14CP (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,19,unified_sqlite_complete
13864,"XARELTO 2,5MG CX 30CP (PBM) (BAY)",000000000004011328,7891106908184,30049079,1300401,585,30049099,13.001.00,0.98,"Produto analisado: XARELTO 2,5MG CX 30CP (PBM) (BAY). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma",3,15,unified_sqlite_complete
8430,"XARELTO 2,5MG C 60 COMP (PBM)",000000000004011343,7891106908191,30049079,1300401,586,30049099,13.001.00,0.98,"Produto analisado: XARELTO 2,5MG C 60 COMP (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma",3,17,unified_sqlite_complete
8429,"XARELTO 2,5MG C 30 COMP (PBM)",000000000004011328,7891106908184,30049079,1300401,587,30049099,13.001.00,0.98,"Produto analisado: XARELTO 2,5MG C 30 COMP (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma",3,15,unified_sqlite_complete
7165,XARELTO 15MG C/28CP (PBM),000000000004000359,7891106907019,30049079,1300401,588,30049099,13.001.00,0.98,Produto analisado: XARELTO 15MG C/28CP (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
13656,XARELTO 10MG CX 10CP (PBM) (BAY),000000000004003693,7891106007030,30049079,1300401,589,30049099,13.001.00,0.98,Produto analisado: XARELTO 10MG CX 10CP (PBM) (BAY). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
11431,XARELTO 10MG C/30CP (PBM),000000000004003694,7891106007047,30049079,1300401,590,30049099,13.001.00,0.98,Produto analisado: XARELTO 10MG C/30CP (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
7646,XARELTO 10MG C/10CP BAYER (PBM),000000000004003693,7891106007030,30049079,1300401,591,30049099,13.001.00,0.98,Produto analisado: XARELTO 10MG C/10CP BAYER (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
8687,XANTINON FLACONETES 10ML UNIAO QUIMICA,000000000004013172,7896006216537,30049099,1300401,592,30049099,13.001.00,0.98,Produto analisado: XANTINON FLACONETES 10ML UNIAO QUIMICA. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
12231,XANTINON FLACONETES 10ML - TAKEDA PHARMA,000000000004013172,7896006216797,30049099,1300401,593,30049099,13.001.00,0.98,Produto analisado: XANTINON FLACONETES 10ML - TAKEDA PHARMA. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
15368,XANTINON COMPLEX 100ML,4001551,7896006216605,30049099,1300401,594,30049099,13.001.00,0.98,Produto analisado: XANTINON COMPLEX 100ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
241,XANTINON COMPLEX 100ML,000000000004001551,7896006216605,30049099,1300401,595,30049099,13.001.00,0.98,Produto analisado: XANTINON COMPLEX 100ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
13976,XANTINON COMPLE NF 12 FLACONETES 10ML,000000000004014446,7896006216629,30049099,1300401,596,30049099,13.001.00,0.98,Produto analisado: XANTINON COMPLE NF 12 FLACONETES 10ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,19,unified_sqlite_complete
2892,XANTINON COMPLE 12 FLACONETES 10ML,000000000004014446,7896006216629,30049099,1300401,597,30049099,13.001.00,0.98,Produto analisado: XANTINON COMPLE 12 FLACONETES 10ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
15367,XANTINON 30CPR REV,4001550,7896641808647,30049099,1300401,598,99999999,,0.1,Produto analisado: XANTINON 30CPR REV. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
240,XANTINON 30CPR REV,000000000004001550,7896006216483,30049099,1300401,599,99999999,,0.1,Produto analisado: XANTINON 30CPR REV. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
3870,XANTINON 100MG+20MG C/10COMP,000000000004009338,7896006216254,30049099,1300401,600,30049099,13.001.00,0.98,Produto analisado: XANTINON 100MG+20MG C/10COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,17,unified_sqlite_complete
16191,XANTINON 100MG-20MG C/10COMP,4009338,7896641804465,30049099,1300401,601,30049099,13.001.00,0.98,Produto analisado: XANTINON 100MG-20MG C/10COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
13815,XANTINON 100MG-20MG C/10COMP,000000000004009338,7896006216254,30049099,1300401,602,30049099,13.001.00,0.98,Produto analisado: XANTINON 100MG-20MG C/10COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
11446,"XALACOM SOL OFT GTS C/2,5ML (PBM)",000000000004003767,7908236800841,30049029,1300401,603,30049099,13.001.00,0.98,"Produto analisado: XALACOM SOL OFT GTS C/2,5ML (PBM). NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma",3,17,unified_sqlite_complete
8903,XADAGO 50MG 30CP,000000000004016591,7898074613775,30049099,1300401,604,30049099,13.001.00,0.98,Produto analisado: XADAGO 50MG 30CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
8904,XADAGO 50MG 14CP,000000000004016599,7898074617797,30049099,1300401,605,30049099,13.001.00,0.98,Produto analisado: XADAGO 50MG 14CP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
12149,WOSULIN-N NPH 10 ML,000000000004011557,7895197160063,30043100,1300401,606,30049099,13.001.00,0.98,Produto analisado: WOSULIN-N NPH 10 ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
3431,WHEY TURBO ALMOF.BAUNILHA REFIL 907G0144,000000000006020353,7898708730144,21069030,,607,99999999,,0.1,Produto analisado: WHEY TURBO ALMOF.BAUNILHA REFIL 907G0144. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10389,WHEY TURBO ALMOF. CHOC. REFIL 907G0151,000000000006020352,7898708730151,21069030,,608,99999999,,0.1,Produto analisado: WHEY TURBO ALMOF. CHOC. REFIL 907G0151. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
4426,WHEY PRIME 100% BODY ACTION 900G MOR,000000000006020063,7897104922641,21069030,,609,99999999,,0.1,Produto analisado: WHEY PRIME 100% BODY ACTION 900G MOR. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,23,unified_sqlite_complete
10349,WHEY PRIME 100% BODY ACTION 900G BAU,000000000006020061,7897104922665,21069030,,610,99999999,,0.1,Produto analisado: WHEY PRIME 100% BODY ACTION 900G BAU. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,17,unified_sqlite_complete
14743,WHEY PRIME 100  BODY ACTION 900G MOR,000000000006020063,7897104922641,21069030,,611,99999999,,0.1,Produto analisado: WHEY PRIME 100  BODY ACTION 900G MOR. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14742,WHEY PRIME 100  BODY ACTION 900G BAU,000000000006020061,7897104922665,21069030,,612,99999999,,0.1,Produto analisado: WHEY PRIME 100  BODY ACTION 900G BAU. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
6550,WHEY ISOLATE PRIME BODYACTION CHOC 900G,000000000006019905,7897104921576,21069030,,613,99999999,,0.1,Produto analisado: WHEY ISOLATE PRIME BODYACTION CHOC 900G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,16,unified_sqlite_complete
3407,WHEY ISOLATE PRIME BODYACTION BAU 900G,000000000006019904,7897104921552,21069030,,614,99999999,,0.1,Produto analisado: WHEY ISOLATE PRIME BODYACTION BAU 900G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
5650,WHEY BAR GOUR.TORTA DE LIMÃOBS12X45G,000000000006020356,7898708734623,21069030,,615,99999999,,0.1,Produto analisado: WHEY BAR GOUR.TORTA DE LIMÃOBS12X45G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14770,WHEY BAR GOUR.TORTA DE LIMAOBS12X45G,000000000006020356,7898708734623,21069030,,616,99999999,,0.1,Produto analisado: WHEY BAR GOUR.TORTA DE LIMAOBS12X45G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
1957,WHEY BAR GOUR.TORTA DE LIM?OBS12X45G,000000000006020356,7898708734623,21069030,,617,99999999,,0.1,Produto analisado: WHEY BAR GOUR.TORTA DE LIM?OBS12X45G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
6730,WHEY BAR GOUR.COOKIES &CREAMBS12X45G,000000000006020355,7898708734661,21069030,,618,99999999,,0.1,Produto analisado: WHEY BAR GOUR.COOKIES &CREAMBS12X45G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14769,WHEY BAR GOUR.COOKIES  E CREAMBS12X45G,000000000006020355,7898708734661,21069030,,619,99999999,,0.1,Produto analisado: WHEY BAR GOUR.COOKIES  E CREAMBS12X45G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
6570,WHEY 100% HD COOKIES CREAM REFIL900G3541,000000000006020351,7898708733541,21069030,,620,99999999,,0.1,Produto analisado: WHEY 100% HD COOKIES CREAM REFIL900G3541. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
6569,WHEY 100% HD CHOC. REFIL 900G BS 2773,000000000006020350,7898708732773,21069030,,621,99999999,,0.1,Produto analisado: WHEY 100% HD CHOC. REFIL 900G BS 2773. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
3478,WHEY 100% COOKIES INTEGRAL MEDICA 900G,000000000006021609,7896311766376,21069030,,622,99999999,,0.1,Produto analisado: WHEY 100% COOKIES INTEGRAL MEDICA 900G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
919,WHEY 100% CHOC INTEGRAL MEDICA,000000000006000488,7896311709991,21069030,,623,99999999,,0.1,Produto analisado: WHEY 100% CHOC INTEGRAL MEDICA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,17,unified_sqlite_complete
14768,WHEY 100  HD COOKIES CREAM REFIL900G3541,000000000006020351,7898708733541,21069030,,624,99999999,,0.1,Produto analisado: WHEY 100  HD COOKIES CREAM REFIL900G3541. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
14767,WHEY 100  HD CHOC. REFIL 900G BS 2773,000000000006020350,7898708732773,21069030,,625,99999999,,0.1,Produto analisado: WHEY 100  HD CHOC. REFIL 900G BS 2773. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
14798,WHEY 100  COOKIES INTEGRAL MEDICA 900G,000000000006021609,7896311766376,21069030,,626,99999999,,0.1,Produto analisado: WHEY 100  COOKIES INTEGRAL MEDICA 900G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
14082,WHEY 100  CHOC INTEGRAL MEDICA,000000000006000488,7896311709991,21069030,,627,99999999,,0.1,Produto analisado: WHEY 100  CHOC INTEGRAL MEDICA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
11875,WELLBUTRIN XL 300MG C 30COMP C1,000000000004009558,7896015516604,30049039,1300401,628,30049099,13.001.00,0.98,Produto analisado: WELLBUTRIN XL 300MG C 30COMP C1. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
11868,WELLBUTRIN XL 150MG C 30COMP C1,000000000004009540,7896015516598,30049039,1300401,629,30049099,13.001.00,0.98,Produto analisado: WELLBUTRIN XL 150MG C 30COMP C1. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
8728,WARYZ 450MG 30 COMP.,000000000004013503,7896523200231,30049099,1300401,630,30049099,13.001.00,0.98,Produto analisado: WARYZ 450MG 30 COMP.. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,15,unified_sqlite_complete
8778,WARYZ 450MG,000000000004014507,7896523200248,30049099,1300401,631,30049099,13.001.00,0.98,Produto analisado: WARYZ 450MG. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,19,unified_sqlite_complete
7038,WAFER RECHEADO SONHO VALSA 15X25GR,000000000006020185,7622210570086,19053200,,632,19053,28.062.00,0.95,Produto analisado: WAFER RECHEADO SONHO VALSA 15X25GR. NCM identificado: 19053. CEST atribuído: 28.062.00. Consultas realizadas: 2,2,9,unified_sqlite_complete
7037,WAFER RECHEADO OURO BRANCO 15X25GR,000000000006020184,7622210570116,19053200,,633,19053,28.062.00,0.95,Produto analisado: WAFER RECHEADO OURO BRANCO 15X25GR. NCM identificado: 19053. CEST atribuído: 28.062.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
19542,WAFER MAXI CHOCOLATE BAUDUCCO 117G,6018197,7891962048192,19053200,,634,18069000,17.004.00,0.95,Produto analisado: WAFER MAXI CHOCOLATE BAUDUCCO 117G. NCM identificado: 18069000. CEST atribuído: 17.004.00. Consultas realizadas: 2,2,4,unified_sqlite_complete
10728,WAFER MAXI CHOCOLATE BAUDUCCO 117G,000000000006018197,7891962048192,19053200,,635,18069000,17.004.00,0.95,Produto analisado: WAFER MAXI CHOCOLATE BAUDUCCO 117G. NCM identificado: 18069000. CEST atribuído: 17.004.00. Consultas realizadas: 2,2,5,unified_sqlite_complete
18903,WAFER HERSHEYS MAIS COOKIE N CREME,6015074,7899970400681,19053200,,636,30049099,13.001.00,0.98,Produto analisado: WAFER HERSHEYS MAIS COOKIE N CREME. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,27,unified_sqlite_complete
5571,WAFER HERSHEYS MAIS COOKIE N CREME,000000000006015074,7899970400681,19053200,,637,30049099,13.001.00,0.98,Produto analisado: WAFER HERSHEYS MAIS COOKIE N CREME. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,26,unified_sqlite_complete
4361,VZ-54 - MÁSCARA PARA CÍLIOS BIG PANDA,000000000006018686,7908517900086,33042010,,638,99999999,,0.1,Produto analisado: VZ-54 - MÁSCARA PARA CÍLIOS BIG PANDA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,21,unified_sqlite_complete
14615,VZ-54 - MASCARA PARA CILIOS BIG PANDA,000000000006018686,7908517900086,33042010,,639,99999999,,0.1,Produto analisado: VZ-54 - MASCARA PARA CILIOS BIG PANDA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
1801,VZ-54 - M?SCARA PARA C?LIOS BIG PANDA,000000000006018686,7908517900086,33042010,,640,99999999,,0.1,Produto analisado: VZ-54 - M?SCARA PARA C?LIOS BIG PANDA. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
5925,VZ-41 - LAPISEIRA MARROM,000000000006018692,7898640659305,33042010,,641,99999999,,0.1,Produto analisado: VZ-41 - LAPISEIRA MARROM. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,20,unified_sqlite_complete
11870,VYTORIN 10MG + 20 MG 30 COMP,000000000004009545,7897337714488,30049099,1300401,642,30049099,13.001.00,0.98,Produto analisado: VYTORIN 10MG + 20 MG 30 COMP. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
10990,VYTINAL 100CP - LEGRAND,000000000004016079,7896004733142,21069030,,643,99999999,,0.1,Produto analisado: VYTINAL 100CP - LEGRAND. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
870,VYNAXA 20MG CPR REV 28,000000000004022337,7894916515825,30049079,1300401,644,30049099,13.001.00,0.98,Produto analisado: VYNAXA 20MG CPR REV 28. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,18,unified_sqlite_complete
10379,VULT PRIMER GLOW 30ML,000000000006020296,7899852019017,33049990,,645,30049099,13.001.00,0.98,Produto analisado: VULT PRIMER GLOW 30ML. NCM identificado: 30049099. CEST atribuído: 13.001.00. Consultas realizadas: 3. Produto farmacêutico detectado - usado sistema ABC Farma,3,16,unified_sqlite_complete
4368,VULT MASC CILIOS SUPER FILME 10G,000000000006018869,7899852017211,33042010,,646,99999999,,0.1,Produto analisado: VULT MASC CILIOS SUPER FILME 10G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
4367,VULT MASC CILIOS EXTENSAO FIO A FIO 6G,000000000006018868,7899852017204,33042010,,647,99999999,,0.1,Produto analisado: VULT MASC CILIOS EXTENSAO FIO A FIO 6G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
10168,VULT LIP OIL HIDRATANTE LABIAL 2,000000000006018871,7899852017976,33041000,,648,99999999,,0.1,Produto analisado: VULT LIP OIL HIDRATANTE LABIAL 2. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
6524,VULT LIP OIL HIDRATANTE LABIAL 1,000000000006018870,7899852017983,33041000,,649,99999999,,0.1,Produto analisado: VULT LIP OIL HIDRATANTE LABIAL 1. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,24,unified_sqlite_complete
10373,VULT GLOSS LAB HIDRAGLOSS RUBI 4G,000000000006020285,7899852020327,33041000,,650,99999999,,0.1,Produto analisado: VULT GLOSS LAB HIDRAGLOSS RUBI 4G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,19,unified_sqlite_complete
10374,VULT GLOSS LAB HIDRAGLOSS ROSADO 4G,000000000006020286,7899852020334,33041000,,651,99999999,,0.1,Produto analisado: VULT GLOSS LAB HIDRAGLOSS ROSADO 4G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
6567,VULT GLOSS LAB HIDRAGLOSS BRONZE 4G,000000000006020287,7899852020341,33041000,,652,99999999,,0.1,Produto analisado: VULT GLOSS LAB HIDRAGLOSS BRONZE 4G. NCM identificado: 99999999. CEST atribuído: Nenhum. Consultas realizadas: 1,1,18,unified_sqlite_complete
